FID,building,sky,tree,road,sidewalk,person,plant,car,signboard,awning,minibike,wall,earth,railing,streetlight,sculpture,fence,grass,ceiling,water,bridge,van,ashcan,chair,column,bicycle,mountain,skyscraper,windowpane,pier,bulletin board,lamp,booth,fountain,desk,lake,glass
10068,0.334332,0.076891,0.131352,0.116125,0.196383,0.0,0.0,0.030922,0.003715,0.0,0.0,0.0,8e-06,0.004895,0.0,0.0,0.034457,0.047809,0.0,0.0,0.017723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10069,0.048266,0.258676,0.032859,0.341078,0.041848,0.0,0.003453,0.02818,0.0,0.0,0.0,0.034176,0.0,3.9e-05,0.0,0.0,0.022875,3.9e-05,0.0,0.0,0.18851199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,0.431316,0.032316000000000004,0.049227,0.342426,0.013438,0.001254,0.0,0.025008000000000002,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.019516,0.0,0.0,0.0,0.0,0.0,0.013246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10070,0.221469,0.131551,0.177125,0.42794899999999997,0.008965,0.0,0.0,0.022652000000000002,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008948999999999999,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10071,0.121406,0.088535,0.329371,0.374156,0.021902,0.0,0.0,0.029684,0.000859,0.0,0.0,3.1e-05,0.0,0.006219,0.0,0.0,0.024297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10072,0.43394499999999997,0.061078,0.011461,0.399043,0.040305,0.000332,0.001766,0.0038520000000000004,0.002918,0.0,0.0,9e-05,0.0,0.000688,5.5e-05,0.0,0.010062,0.0,0.0,0.0,0.0,0.005797,0.0035549999999999996,0.0,0.0,0.0,0.0,0.023145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10073,0.45869899999999997,0.061898,0.000828,0.293543,0.044824,0.0,0.0,0.050207,0.013156000000000001,0.0,0.014047,0.019156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10074,0.44078100000000003,0.100676,0.002121,0.248504,0.041937999999999996,0.001707,0.0016989999999999998,0.062452999999999995,0.003203,0.0,0.0,0.011137000000000001,0.0,0.0,0.00031600000000000004,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.054604999999999994,0.0,0.0,0.0,0.0,0.0,0.020152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10075,0.606949,0.0,0.0,0.130148,0.128914,0.001039,0.0,0.001004,0.047952999999999996,0.0,0.000688,0.000938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10076,0.324262,0.098664,0.11093399999999999,0.332367,0.012188,0.0,0.001141,0.096652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10077,0.373336,0.05815599999999999,0.12527,0.327391,0.035531,0.0,0.0,0.059895000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10078,0.555527,0.052137,0.002246,0.13207,0.096074,0.0,0.00118,0.14469100000000001,0.000797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10079,0.439586,0.059491999999999996,0.10302,0.161805,0.045098,0.0,0.008109,0.180988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,0.439805,0.039406000000000004,0.056387,0.34367600000000004,0.029559,0.000605,0.010281,0.043441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016969,0.0,0.0,0.0,6.2e-05,0.0,0.019809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10080,0.375902,0.0,0.0,0.18601199999999998,0.000332,0.0,0.0,0.0,0.032352,0.0,0.0,0.21964099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.088625,0.0,0.0,0.0,0.0,0.001102,0.0,0.0,0.0,0.0,0.055359000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10081,0.36744899999999997,0.114281,0.041559,0.151969,0.123477,0.0,0.0,0.020719,0.067523,0.0,0.0,0.0,0.0,0.0,0.0036369999999999996,0.0,4e-06,0.0,0.0,0.0,0.0,0.001957,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.019895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10082,0.494059,0.072027,0.0,0.075762,0.05609,0.0,0.0,0.066504,0.037797000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029690000000000003,0.079,0.0,0.007711,0.0,0.035672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10083,0.459055,0.049453,0.0,0.126754,0.132633,0.026983999999999998,0.0,0.041242,0.000156,0.0,0.0,0.089367,0.0,0.0,0.0,0.0,0.023844,0.0,0.0,0.0,0.0,0.007492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10084,0.46054300000000004,0.07225,0.054440999999999996,0.135805,0.22455100000000003,0.012906,0.0,0.0041600000000000005,0.0,0.008688,0.0,0.0,0.0,0.0,0.0032189999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.001891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10085,0.494121,0.059867,0.0,0.118074,0.022688,0.00013700000000000002,0.0,0.11259000000000001,0.0,0.007215000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000426,0.005215,0.0,0.0,0.0,0.0,0.0013050000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10086,0.6222300000000001,0.033898000000000005,0.0,0.143098,0.12856199999999998,0.024973,0.0,0.00943,0.001441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036367000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10087,0.719438,0.016969,0.0,0.16325,0.083727,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10088,0.117949,0.0,0.0,0.123848,0.084641,0.0,0.0,0.0,0.020871,0.0,0.0,0.266809,0.0,0.0,0.0,0.0,0.0,0.0,0.237254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10089,0.38392600000000005,0.05928099999999999,0.140824,0.29580100000000004,0.062824,0.001363,0.001098,0.042211,0.0,0.009477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,0.46290200000000004,0.034281,0.11393800000000001,0.320637,0.018277,0.004707,0.001387,0.043656,0.000215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10090,0.42679700000000004,0.038102,0.189527,0.172008,0.0135,0.003016,0.0,0.102836,0.0,0.0,0.0,0.02823,0.0,0.0,0.0,0.0,0.022664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10091,0.331031,0.070609,0.166328,0.229656,0.036016,0.0,0.008211,0.145492,0.0005549999999999999,0.0,0.0,0.00591,0.0,0.0053549999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10092,0.536273,0.06375399999999999,0.004441,0.118629,0.115855,0.0017230000000000001,0.042121,0.028336,0.0,0.0,0.0,0.003633,0.009370999999999999,0.0,0.0,0.0,0.0,0.005516,0.0,0.0,0.0,0.001734,0.0,0.0,0.0009609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10093,0.31625,0.068875,0.163551,0.396996,0.013031000000000001,0.002934,0.004190999999999999,0.033195,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10094,0.575227,0.086531,0.0,0.138238,0.023918000000000002,0.023129,0.0,0.117969,0.000262,0.0,0.0,0.016789,0.0,0.0,0.0,0.0,0.002156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10095,0.490738,0.075133,0.037449,0.18673,0.004684000000000001,0.0,0.0,0.20513299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10096,0.551812,0.038832,0.0,0.26719899999999996,0.026652,0.0,0.0,0.006801000000000001,0.019066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01027,0.0,0.0,0.0,0.0,0.057102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10097,0.45427,0.050207,0.094648,0.185293,0.004594,0.0026089999999999998,0.0,0.186578,0.000891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10098,0.5883010000000001,0.020922,0.0,0.250582,0.06907,0.011426,0.0,0.057051,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10099,0.76627,0.0,0.0,0.121324,0.068633,0.017207,0.007012000000000001,0.0,0.011629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.696016,0.0,0.0,0.157418,0.10853499999999999,0.00047300000000000006,0.0,0.002098,0.0,0.027351999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,0.394891,0.044508,0.082746,0.347711,0.005227000000000001,0.002203,0.0,0.066691,0.000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008336,0.0,0.0,0.0,6.6e-05,0.0,0.001727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100,0.622297,0.011598,0.024996,0.005062,0.025922000000000004,0.007581999999999999,0.0,0.294691,0.003684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10101,0.305617,0.183926,0.072965,0.312031,0.061922000000000005,0.001281,0.0,0.054734000000000005,0.000602,0.0,0.0,0.003367,0.0,0.0,0.0,0.0,0.003324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10102,0.25351999999999997,0.19428499999999999,0.11160899999999999,0.314871,0.106,0.0,0.0,0.003156,0.0,0.0,0.0,0.0,0.0,0.000641,0.000504,0.0,0.014762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10103,0.746957,0.012863,0.0,0.169734,0.017246,0.0,7e-05,0.001234,0.0,0.0,0.0,0.001605,0.0,0.0,0.0,0.0,0.035601999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10104,0.43529300000000004,0.006453,0.172992,0.156648,0.10030900000000001,0.0,0.0038439999999999998,0.001438,2e-05,0.0,0.0,0.004078,0.006495999999999999,0.0,0.0,0.0,0.024672,0.0,0.0,0.0,0.0,0.0,0.011863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10105,0.30748000000000003,0.043285000000000004,0.265289,0.229852,0.137215,0.002527,0.0,0.001184,0.00207,0.0,0.0,0.001508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10106,0.475605,0.04318,0.043160000000000004,0.37851999999999997,0.045918,0.0,0.0,0.002688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10107,0.376254,0.117281,0.049516000000000004,0.389371,0.033703,0.002914,0.003508,0.0023239999999999997,0.008,0.0,0.0,0.000156,0.0,0.0,0.00033999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10108,0.438684,0.051508000000000005,0.015211,0.20854299999999998,0.19894900000000001,0.0,0.0,0.001918,0.0022660000000000002,0.0,0.0,0.0,0.001348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10109,0.343859,0.09383999999999999,0.09070700000000001,0.388871,0.038308999999999996,0.010543,0.001848,0.0,0.006895,0.0,0.019663999999999997,0.0,0.0,0.0,0.0,0.0,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,0.545914,0.030680000000000002,0.028418000000000002,0.060242,0.197207,0.070535,0.001598,0.011312000000000001,0.027535000000000004,0.0,0.0,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001051,0.014047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10110,0.337152,0.053598,0.096863,0.264301,0.080512,0.0,0.003285,0.012,0.112273,0.0,0.0,0.0,3.1e-05,0.0,0.0,0.0,0.037016,0.0,0.0,0.0,0.0,0.0029690000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10111,0.39621100000000004,0.076691,0.06902,0.379781,0.048039,0.0,0.012066,0.000848,0.003203,0.0,0.0,0.002754,0.0,0.0,0.0,0.0,0.004065999999999999,0.005484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10112,0.604582,0.08580499999999999,0.0,0.257395,0.010633,0.00013700000000000002,0.0,0.041328,0.0,0.0,0.000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10113,0.12634,0.216348,0.2755,0.272488,0.000312,0.0,0.0,0.015633,0.006504,0.0,0.0,0.08341799999999999,0.0,0.0,0.000312,0.0,0.001352,0.0,0.0,0.0,0.0017929999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10114,0.349672,0.235391,0.036152,0.186352,0.002172,0.000312,0.0,0.034668,0.0,0.0,0.0,0.133965,0.002176,0.0032229999999999997,0.0,0.0,0.015918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10115,0.18036300000000002,0.24101999999999998,0.279277,0.17157,0.002625,0.0,0.000617,0.023332,0.0,0.0,0.0,0.015863,0.0,0.0034490000000000002,0.0,0.0,0.064809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000164,0.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10116,0.51925,0.0,0.0,0.14661300000000002,0.02673,0.0,0.0,0.000906,0.000516,0.0,0.0,0.126328,0.0,0.0,0.0,0.0,0.0,0.0,0.157883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10117,0.11964100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417703,0.0,0.0,0.0,0.0,0.0,0.0,0.135461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10118,0.254984,0.151035,0.134449,0.195734,0.007035,0.005082,0.0029100000000000003,0.118656,0.0,0.0,0.0,3.5e-05,0.072199,0.000207,0.0,0.0,0.046664,0.009262000000000001,0.0,0.0,0.001652,0.0,0.0,0.0,0.0,9.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10119,0.619402,0.053375,0.0007700000000000001,0.243977,0.017629,0.0,0.0,0.057359,0.005843999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,0.287605,0.044598,0.204344,0.332086,0.005211,0.023035,0.0,0.046258,0.0,8e-06,0.002656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052957000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10120,0.31091399999999997,0.005023,0.244934,0.24462899999999999,0.152855,1.2e-05,0.0,0.010948999999999999,0.0,0.030566000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10121,0.38617199999999996,0.014676,0.149977,0.262992,0.054484000000000005,0.004398,0.0,0.065973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10122,0.532188,0.050199,0.068199,0.18375,0.023797,0.0,0.0,0.001871,0.0,0.0,0.0,0.07646900000000001,0.000488,0.0,0.0,0.0,0.032816000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10123,0.45046499999999995,0.058082,0.048445,0.144031,0.149086,0.0,0.00082,0.009047,0.000223,0.0,0.0,0.10534,0.0,0.0,0.000742,0.0,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10124,0.36425799999999997,0.074773,0.195406,0.029266000000000004,0.20704699999999998,0.003215,0.0,0.112344,0.0033520000000000004,0.0,0.000906,0.005121,0.0,0.0,0.001164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10125,0.370586,0.045273,0.185832,0.052492,0.141238,0.056184000000000005,0.0,0.034469,0.027156,0.0,0.0,8.6e-05,0.0,0.013875,0.0,0.0,0.047074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10126,0.141152,0.019984000000000002,0.39334,0.036504,0.219602,0.028488,0.015262000000000001,0.005598,0.0,0.0,0.0,0.0,0.02232,0.06340599999999999,0.0,0.0,0.000285,0.0,0.0,0.0,0.0,0.028297000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10127,0.307879,0.058809,0.206277,0.280168,0.070578,0.003855,0.0017460000000000002,0.068941,0.0,0.0009960000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.000691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10128,0.37668,0.131848,0.060613,0.270527,0.059262,5.5e-05,0.0,0.069738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009359000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016628999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10129,0.463344,0.054867,0.035844,0.097699,0.265621,0.014273,0.00016,0.012102,0.001621,0.0,0.0,0.0,0.0,0.000125,0.023469,0.0,0.002121,0.0,0.0,0.0,0.0,0.0,0.019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,0.48126199999999997,0.030632999999999997,0.03323,0.288113,0.042699,0.00193,0.003336,0.054277,0.027089999999999996,0.0,0.0,0.0,0.0,0.0,0.0028280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10130,0.36035500000000004,0.070605,0.085188,0.216871,0.0008550000000000001,0.003387,0.0,0.167684,0.0,0.0,0.0,0.0,0.0,0.0,6.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10131,0.295473,0.11463699999999999,0.188781,0.216453,0.065688,0.0,0.0,0.045715,0.018086,0.0,0.0,0.000121,0.0,0.055047000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10132,0.25809,0.088902,0.264418,0.24405500000000002,0.087469,0.005832,0.000676,0.0048590000000000005,0.002391,0.0,0.0,0.0,2e-05,0.011234000000000001,0.000508,0.0,0.001457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10133,0.234008,0.020097999999999998,0.27879699999999996,0.158594,0.158605,0.000516,0.07023,0.018355,0.0,0.0,0.0,0.0,0.0,0.053973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10134,0.260781,0.019293,0.28268000000000004,0.10259000000000001,0.05871900000000001,0.092363,0.15378499999999998,0.0,0.00175,0.0,0.0,0.008156,0.0013160000000000001,0.0016170000000000002,0.0,0.0,0.016949000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10135,0.208727,0.286031,0.158051,0.053827999999999994,0.21523,0.002656,0.0,0.009156000000000001,0.0036049999999999997,0.0,0.0,0.00575,0.05166799999999999,0.0,3.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10136,0.40491,0.084496,0.070898,0.238355,0.010434,0.000152,0.0,0.169012,0.002484,0.0,0.0,0.0,0.0,0.000188,0.0,0.0,0.004359,0.014711000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10137,0.437188,0.063555,0.00019099999999999998,0.147203,0.035582,0.002078,0.0,0.087312,0.006195,0.012957,0.0,0.18246099999999998,0.0,0.0,0.0,0.0,0.0005780000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10138,0.67582,0.049184,0.000918,0.047734,0.065625,0.0,0.0,0.05690599999999999,0.002215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002527,0.0,0.0,0.0,0.0,0.058664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10139,0.366969,0.148059,0.042344,0.270598,0.023569999999999997,0.0,0.0,0.083574,0.004602,0.0,0.0,0.0,0.0053950000000000005,0.0,0.0,0.0,0.017828,0.0,0.0,0.0,0.0,0.030148,0.003293,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,0.457586,0.045426,0.02943,0.31643000000000004,0.004539,0.003148,0.0,0.111676,0.005211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007456999999999999,0.0,0.0,0.0,0.012707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
